time,ticks,tempo_hz,hdr_ms_tick,whole_ms,vnn_update_ms,snap_ms,snap_pct_log,snap_calls,ratio_calc
06:07:26,145757,3.923,90.2,90.23,23.37,138.83,153.8,1.2,153.86235176770478
06:08:26,145939,3.922,92.5,92.5,20.44,137.7,148.8,1.2,148.86486486486484
06:09:26,146119,3.92,103.5,103.43,18.86,147.18,142.2,1.3,142.29913951464758
06:10:26,146295,3.919,84.4,84.42,25.12,120.42,142.6,1.1,142.64392324093816
06:11:26,146469,3.917,102.0,101.96,22.61,142.53,139.8,1.3,139.79011377010593
06:12:26,146641,3.915,101.2,101.19,24.97,162.66,160.7,1.4,160.74710939816188
06:13:27,146812,3.914,94.9,94.89,22.43,152.1,160.3,1.3,160.29086310464749
06:14:27,146983,3.912,175.8,175.75,20.26,171.78,97.7,1.7,97.74110953058322
06:15:27,147158,3.91,87.6,87.57,18.63,139.41,159.2,1.3,159.19835560123332
06:16:27,147244,3.906,281.1,281.1,30.37,274.07,97.5,2.2,97.49911063678405
06:17:27,147417,3.905,102.3,102.33,35.14,133.88,130.8,1.3,130.83162317990815
06:18:27,147591,3.903,90.5,90.45,18.46,141.3,156.2,1.3,156.21890547263683
06:19:28,147764,3.902,117.0,117.0,40.06,140.77,120.3,1.3,120.31623931623933
06:20:28,147940,3.9,106.9,106.9,20.94,147.94,138.4,1.3,138.39101964452757
06:21:28,148115,3.898,95.1,95.13,28.17,143.51,150.8,1.3,150.85672237990119
06:22:29,148294,3.897,85.5,85.44,25.77,135.98,159.1,1.2,159.15262172284642
06:23:29,148469,3.895,88.6,88.54,23.18,146.95,165.9,1.4,165.97018296814997
06:24:29,148638,3.894,147.6,147.61,37.92,175.08,118.6,1.6,118.60985028114625
06:25:29,148815,3.892,98.1,98.09,38.17,161.83,165.0,1.3,164.98113976959937
06:26:29,148902,3.888,201.5,201.5,22.32,191.88,95.2,1.9,95.2258064516129
06:27:29,149077,3.887,99.0,99.0,24.72,147.06,148.5,1.3,148.54545454545453
06:28:30,149250,3.885,162.8,162.84,44.02,177.01,108.7,1.6,108.70179317121101
06:29:30,149429,3.884,73.1,73.08,16.89,136.21,186.3,1.2,186.3847837985769
06:30:30,149606,3.882,79.0,78.96,19.85,143.75,182.0,1.3,182.05420466058766
06:31:30,149780,3.881,125.3,125.27,37.25,165.06,131.8,1.4,131.7633910752774
06:32:30,149956,3.879,117.7,117.66,25.7,151.13,128.4,1.4,128.4463708992011
06:33:30,150128,3.878,106.5,106.44,28.82,152.48,143.2,1.4,143.2544156332206
06:34:30,150294,3.876,118.4,118.36,25.15,152.29,128.7,1.4,128.66677931733693
06:35:30,150459,3.874,99.2,99.16,21.8,160.93,162.3,1.4,162.2932634126664
06:36:31,150537,3.87,323.3,323.25,26.43,283.99,87.9,2.4,87.85460170146945
06:37:31,150708,3.869,123.7,123.69,35.18,136.46,110.3,1.5,110.32419759075107
06:38:31,150876,3.867,108.9,108.9,23.65,148.86,136.7,1.4,136.69421487603307
06:39:31,151041,3.865,115.6,115.61,21.12,167.29,144.7,1.5,144.702015396592
06:40:31,151205,3.863,86.6,86.6,25.19,155.67,179.7,1.3,179.75750577367205
06:41:32,151377,3.862,111.3,111.25,32.27,145.88,131.1,1.4,131.12808988764044
06:42:32,151543,3.86,123.2,123.18,37.41,166.64,135.3,1.5,135.281701574931
06:43:32,151704,3.858,109.4,109.4,18.96,151.83,138.8,1.4,138.7842778793419
06:44:32,151867,3.857,103.5,103.45,22.23,156.53,151.3,1.4,151.30981150314162
06:45:33,152030,3.855,108.1,108.11,29.29,174.1,161.0,1.5,161.0396818055684
06:46:33,152107,3.851,213.4,213.38,19.58,212.24,99.5,1.9,99.46574186896616
06:47:33,152268,3.849,139.4,139.42,26.62,185.35,132.9,1.6,132.94362358341704
06:48:33,152437,3.848,103.6,103.57,21.09,186.14,179.7,1.5,179.72385826011396
06:49:33,152613,3.846,114.7,114.37,20.24,163.33,142.4,1.5,142.80842878377197
06:50:33,152783,3.845,81.6,81.63,20.14,157.56,193.0,1.3,193.0172730613745
06:51:33,152955,3.843,109.7,109.66,28.76,148.56,135.5,1.3,135.4732810505198
06:52:33,153126,3.842,137.8,137.75,47.85,168.86,122.6,1.5,122.58439201451905
06:53:34,153297,3.84,126.8,126.76,24.11,162.52,128.2,1.5,128.21079204796467
06:54:34,153468,3.839,124.8,124.77,37.47,159.9,128.1,1.5,128.1558066842991
06:55:35,153636,3.837,312.2,312.19,36.61,248.45,79.6,2.3,79.58294628271246
06:56:36,153726,3.833,158.1,157.96,36.9,170.57,107.9,1.6,107.9830336794125
06:57:36,153899,3.832,70.9,70.89,15.11,147.46,208.0,1.2,208.01241359853293
06:58:36,154066,3.83,170.5,170.47,39.64,173.23,101.6,1.5,101.61905320584268
06:59:36,154236,3.829,126.4,126.42,27.36,167.09,132.2,1.5,132.1705426356589
07:00:36,154404,3.827,100.3,100.24,23.99,186.52,186.0,1.4,186.073423782921
07:01:37,154578,3.826,127.8,127.8,39.75,154.84,121.1,1.4,121.15805946791862
07:02:37,154752,3.825,96.9,96.85,22.17,137.01,141.4,1.3,141.46618482188953
07:03:37,154916,3.823,100.2,100.14,28.4,151.77,151.5,1.3,151.55781905332537
07:04:37,155088,3.822,124.8,124.76,33.72,149.74,120.0,1.4,120.0224430907342
07:05:40,155250,3.82,486.0,486.01,47.19,347.2,71.4,3.1,71.4388592827308
07:06:41,155344,3.816,101.6,101.59,33.34,156.22,153.8,1.3,153.77497785215078
07:07:41,155509,3.815,128.7,128.65,33.17,148.46,115.4,1.5,115.3983676642052
07:08:41,155678,3.813,113.6,113.58,26.0,171.41,150.9,1.4,150.91565416446556
07:09:41,155848,3.812,94.8,94.78,18.82,148.93,157.1,1.3,157.13230639375396
07:10:43,155946,3.808,1039.0,1039.0,34.02,603.8,58.1,5.7,58.1135707410972
07:11:43,156052,3.805,244.1,244.1,32.0,217.69,89.2,2.0,89.18066366243343
07:12:44,156172,3.803,283.3,283.32,18.89,260.26,91.9,2.3,91.86079344910348
07:13:44,156294,3.8,240.8,240.8,22.26,231.24,96.0,2.1,96.0299003322259
07:14:44,156414,3.797,217.0,216.94,17.94,229.23,105.7,2.1,105.66516087397437
07:15:44,156535,3.795,222.8,222.81,42.63,212.06,95.2,1.9,95.17526143350837
07:16:45,156666,3.792,182.6,182.56,29.77,191.63,105.0,1.8,104.9682296231376
07:17:45,156798,3.79,205.6,205.55,21.93,203.97,99.2,1.9,99.23133057650206
07:18:45,156934,3.788,180.6,180.55,36.86,191.53,106.1,1.8,106.08141788978122
07:19:45,157070,3.786,171.4,171.34,28.74,195.45,114.1,1.7,114.07143690906969
07:20:45,157206,3.783,175.6,175.59,19.11,188.38,107.3,1.8,107.28401389600775
07:21:46,157342,3.781,174.2,174.16,20.36,187.92,107.9,1.8,107.90078089113459
07:22:46,157475,3.779,206.1,206.1,33.66,216.31,104.9,1.9,104.95390587093644
07:23:46,157608,3.777,235.8,235.74,27.13,218.44,92.7,2.0,92.66140663442775
07:24:46,157745,3.775,194.8,194.81,34.89,196.78,101.0,1.8,101.01124172270417
07:25:47,157881,3.772,220.8,220.8,20.57,231.95,105.0,2.0,105.0498188405797
07:26:47,158017,3.77,158.1,158.12,25.1,190.81,120.7,1.7,120.67417151530483
07:27:47,158155,3.768,159.2,159.19,28.14,196.33,123.3,1.7,123.3306112192977
07:28:47,158287,3.766,184.1,184.11,26.04,194.35,105.5,1.9,105.56189234696647
07:29:47,158421,3.764,168.5,168.41,22.73,175.32,104.0,1.8,104.1030817647408
07:30:48,158559,3.761,158.3,158.33,24.61,171.51,108.3,1.7,108.32438577654266
07:31:48,158692,3.759,201.8,201.78,32.79,191.97,95.1,1.9,95.13826940231935
07:32:48,158827,3.757,179.9,179.9,27.64,182.45,101.4,1.7,101.41745414118955
07:33:48,158962,3.755,229.2,229.21,22.48,214.82,93.7,2.0,93.72191440164042
07:34:48,159100,3.753,169.9,169.89,28.01,191.02,112.4,1.7,112.43745953263877
07:35:48,159226,3.751,239.8,239.8,27.67,238.22,99.3,2.1,99.34111759799833
07:36:48,159349,3.748,233.5,233.49,31.49,209.43,89.7,2.0,89.69549017088526
07:37:49,159470,3.746,224.7,224.73,45.03,222.12,98.8,1.9,98.83860632759311
07:38:49,159594,3.743,228.9,228.87,38.11,208.71,91.2,2.0,91.19150609516319
07:39:50,159723,3.741,240.8,240.78,40.43,215.39,89.4,2.1,89.45510424453859
07:40:50,159856,3.739,174.6,174.56,18.58,200.18,114.7,1.9,114.6769019248396
07:41:50,159996,3.737,189.3,189.3,29.95,172.77,91.3,1.7,91.26782884310617
07:42:50,160128,3.735,189.0,189.0,18.28,201.65,106.7,2.0,106.6931216931217
07:43:51,160266,3.733,179.9,179.84,26.94,207.89,115.6,1.8,115.5971975088968
07:44:51,160398,3.73,172.2,172.14,21.77,186.48,108.3,1.7,108.33042872080865
07:45:51,160532,3.728,180.3,180.31,38.74,184.49,102.3,1.8,102.31822971548999
07:46:51,160668,3.726,184.7,184.69,23.27,195.62,105.9,1.8,105.91802479831068
07:47:52,160804,3.724,203.7,203.65,39.36,207.31,101.8,1.8,101.7972010802848
07:48:52,160938,3.722,213.6,213.54,22.7,200.48,93.9,1.9,93.88404982673036
07:49:52,161072,3.72,228.7,228.68,23.3,213.59,93.4,2.0,93.40125940178415
07:50:53,161206,3.718,277.8,277.75,25.91,239.23,86.1,2.2,86.13141314131413
07:51:53,161343,3.716,180.7,180.7,35.65,183.89,101.8,1.8,101.76535694521307
07:52:53,161481,3.714,179.2,179.23,19.81,186.61,104.1,1.8,104.11761423868772
07:53:53,161614,3.712,194.7,194.72,30.52,198.95,102.2,1.8,102.17235004108464
07:54:54,161745,3.71,184.9,184.87,17.99,222.53,120.4,2.0,120.37107156380159
07:55:54,161878,3.708,217.1,217.13,17.17,199.08,91.7,2.1,91.6870077833556
07:56:54,162015,3.706,186.9,186.84,17.08,195.31,104.5,1.9,104.53329051594947
07:57:54,162147,3.704,180.2,180.16,18.46,199.31,110.6,1.8,110.62944049733571
07:58:54,162280,3.702,188.9,188.85,26.42,211.63,112.1,1.9,112.06248345247552
07:59:55,162411,3.7,205.4,205.35,33.61,211.17,102.8,1.9,102.83418553688824
08:00:55,162555,3.698,199.2,199.2,23.11,191.6,96.2,1.8,96.18473895582329
08:01:55,162697,3.696,182.5,182.52,26.96,188.19,103.1,1.7,103.10650887573964
08:02:55,162837,3.694,203.1,203.08,36.94,197.99,97.5,1.8,97.49359858183966
08:03:55,162977,3.692,203.7,203.7,20.15,196.85,96.6,2.0,96.6372115856652
08:04:56,163119,3.69,163.7,163.73,19.21,182.49,111.4,1.7,111.45788798631895
08:05:56,163255,3.688,201.6,201.54,35.17,197.41,97.9,1.8,97.95077900168701
08:06:56,163397,3.687,181.6,181.6,31.88,184.34,101.5,1.7,101.50881057268722
08:07:57,163536,3.685,222.6,222.58,46.61,204.85,92.0,1.9,92.03432473717315
08:08:57,163677,3.683,167.8,167.79,18.49,168.13,100.2,1.6,100.20263424518744
08:09:57,163805,3.681,191.5,191.52,21.48,211.62,110.5,1.9,110.49498746867167
08:10:57,163858,3.677,1078.9,1078.86,23.83,674.14,62.5,5.6,62.486328161207204
08:11:58,163934,3.674,267.6,267.54,42.47,244.97,91.6,2.1,91.56387829857216
08:12:58,164056,3.672,204.2,204.21,14.95,200.06,98.0,1.9,97.96777826746975
08:13:58,164178,3.669,231.6,231.63,25.03,244.58,105.6,2.0,105.59081293442128
08:14:59,164304,3.667,256.9,256.92,29.87,211.07,82.2,2.0,82.1539778919508
08:16:00,164444,3.665,186.4,186.43,24.01,208.96,112.1,1.9,112.0849648661696
08:17:00,164582,3.663,176.7,176.73,42.9,196.61,111.2,1.8,111.24879760086007
08:18:00,164719,3.662,207.9,207.85,23.68,179.91,86.6,1.9,86.55761366369978
08:19:00,164855,3.66,183.7,183.73,29.72,194.14,105.7,1.7,105.6659228215316
08:20:00,164994,3.658,210.9,210.92,35.74,197.69,93.7,1.9,93.72747961312346
08:21:01,165132,3.656,206.3,206.27,21.38,207.65,100.7,1.9,100.66902603383913
08:22:01,165267,3.654,181.6,181.58,24.37,190.28,104.8,1.8,104.79127657230971
08:23:01,165402,3.652,225.0,224.98,26.75,208.56,92.7,2.0,92.70157347319763
08:24:02,165537,3.65,224.9,224.93,37.44,224.67,99.9,2.0,99.88440848263905
08:25:02,165670,3.649,211.4,211.34,29.39,199.67,94.5,1.9,94.47809217374846
08:26:03,165796,3.646,228.5,228.53,24.59,233.72,102.3,2.0,102.27103662538835
08:27:03,165907,3.644,266.5,266.44,32.4,248.31,93.2,2.2,93.19546614622429
08:28:03,166016,3.642,221.6,221.57,28.64,289.03,130.4,2.0,130.44636006679605
08:29:03,166125,3.639,293.4,293.38,26.88,269.27,91.8,2.3,91.7819892289863
08:30:04,166228,3.637,283.7,283.59,23.99,260.96,92.0,2.3,92.02016996367996
08:31:04,166360,3.635,186.8,186.82,21.07,201.22,107.7,1.9,107.7079541804946
08:32:04,166494,3.633,223.8,223.78,31.82,221.6,99.0,1.9,99.02582893913664
08:33:04,166609,3.631,276.9,276.83,25.08,249.25,90.0,2.2,90.0372069501138
08:34:05,166720,3.628,213.4,213.36,21.84,208.38,97.7,2.0,97.66591676040494
08:35:05,166853,3.626,180.6,180.6,34.23,194.13,107.5,1.7,107.49169435215947
08:36:05,166991,3.625,179.6,179.62,21.98,193.24,107.6,1.8,107.58267453512971
08:37:05,167128,3.623,190.7,190.71,24.52,218.43,114.5,1.9,114.5351580934403
08:38:05,167264,3.621,203.0,203.0,31.95,207.77,102.3,1.8,102.34975369458128
08:39:06,167403,3.619,254.9,254.85,23.32,236.52,92.8,2.1,92.80753384343731
08:40:07,167538,3.618,279.0,278.94,26.78,239.78,86.0,2.0,85.96113859611386
08:41:07,167674,3.616,191.4,191.36,18.76,177.67,92.8,1.8,92.8459448160535
08:42:07,167811,3.614,186.8,186.77,23.73,197.21,105.6,1.8,105.5897628098731
08:43:08,167946,3.612,226.3,226.33,45.76,192.45,85.0,1.9,85.03070737418813
08:44:08,168084,3.611,188.9,188.86,17.5,193.01,102.2,1.9,102.19739489568992
08:45:09,168220,3.609,211.6,211.57,35.44,192.02,90.8,1.9,90.75955948385878
08:46:09,168356,3.607,169.6,169.59,22.18,184.76,108.9,1.7,108.94510289521787
08:47:09,168492,3.605,169.3,169.28,25.26,186.77,110.3,1.7,110.33199432892249
08:48:09,168627,3.604,183.8,183.82,19.62,192.52,104.7,1.8,104.73289087150474
08:49:10,168765,3.602,200.5,200.49,23.72,188.59,94.1,1.9,94.06454187241259
08:50:11,168903,3.6,186.1,186.04,26.5,224.72,120.8,1.9,120.79122769296926
08:51:11,169037,3.598,199.9,199.88,30.39,210.64,105.4,1.8,105.38322993796278
08:52:12,169170,3.597,219.3,219.25,39.24,234.06,106.7,1.9,106.75484606613455
08:53:12,169308,3.595,204.6,204.59,20.2,199.16,97.3,1.9,97.34591133486485
08:54:13,169443,3.593,201.1,201.04,40.77,209.32,104.1,1.9,104.11858336649424
08:55:13,169576,3.591,186.6,186.58,25.76,208.38,111.7,1.9,111.68399614106549
08:56:13,169707,3.59,199.6,199.56,18.39,190.32,95.4,1.9,95.36981358989777
08:57:13,169839,3.588,195.5,195.46,32.38,191.44,97.9,1.8,97.9433132098639
08:58:14,169971,3.586,220.7,220.7,29.89,198.16,89.8,1.9,89.78704123244223
08:59:14,170108,3.584,179.2,179.18,42.77,191.37,106.8,1.7,106.80321464449158
09:00:15,170238,3.582,259.9,259.87,25.54,219.78,84.6,2.1,84.57305575864855
09:01:15,170352,3.58,269.1,269.06,28.4,268.88,99.9,2.4,99.93310042369731
09:02:16,170455,3.578,285.2,285.2,30.14,279.89,98.1,2.3,98.13814866760168
09:03:16,170556,3.576,396.2,396.15,28.18,321.73,81.2,2.7,81.21418654550045
09:04:16,170653,3.573,385.8,385.76,29.2,290.85,75.4,2.6,75.39661965989217
09:05:16,170756,3.571,288.4,288.39,39.42,246.82,85.6,2.2,85.5854918686501
09:06:17,170891,3.569,175.7,175.5,32.71,181.42,103.3,1.7,103.37321937321937
09:07:17,171025,3.567,181.3,181.29,28.58,192.21,106.0,1.7,106.02349826245243
09:08:17,171155,3.566,184.2,184.22,32.36,195.52,106.1,1.8,106.13397025295842
09:09:17,171286,3.564,198.2,198.16,21.11,192.04,96.9,1.9,96.91158659668955
09:10:18,171402,3.562,804.6,804.62,37.92,509.12,63.3,4.5,63.27458924709801
09:11:19,171447,3.558,1046.8,1046.75,24.95,638.9,61.0,5.5,61.03654167661811
09:12:19,171504,3.555,310.0,310.04,25.47,253.09,81.6,2.4,81.63140239969036
09:13:20,171636,3.553,197.1,197.11,37.31,194.56,98.7,1.8,98.70630612348434
09:14:20,171772,3.552,203.4,203.43,20.7,196.33,96.5,1.9,96.50985597011257
09:15:21,171906,3.55,206.9,206.87,43.92,200.91,97.1,1.9,97.11896360032871
09:16:21,172034,3.548,207.6,207.59,35.03,214.71,103.4,1.9,103.42983766077364
09:17:21,172143,3.546,339.7,339.71,26.84,292.63,86.1,2.4,86.14112036737218
09:18:23,172245,3.544,375.2,374.86,16.16,293.71,78.3,2.7,78.3519180494051
09:19:23,172347,3.541,307.9,307.91,30.61,264.73,86.0,2.4,85.97642168166021
09:20:23,172449,3.539,292.1,292.13,30.57,255.74,87.5,2.3,87.54321706089755
09:21:23,172567,3.537,160.1,160.07,22.32,188.16,117.5,1.7,117.54857249953146
09:22:23,172698,3.535,190.9,190.86,24.49,202.09,105.9,1.8,105.88389395368333
09:23:24,172831,3.534,183.5,183.46,32.04,176.96,96.4,1.7,96.45699335004905
09:24:24,172962,3.532,204.3,204.28,18.83,200.24,98.0,1.9,98.02232230272175
09:25:24,173096,3.53,169.5,169.44,24.34,203.06,119.8,1.7,119.84183191690273
09:26:25,173229,3.529,194.0,194.0,25.09,211.92,109.2,1.9,109.23711340206185
09:27:25,173360,3.527,187.4,187.41,19.17,200.09,106.8,1.8,106.76591430553333
09:28:25,173490,3.525,236.3,236.31,30.62,247.38,104.7,2.1,104.68452456518979
09:29:26,173625,3.524,222.0,222.01,21.52,206.69,93.1,2.0,93.09940993648935
09:30:26,173760,3.522,194.5,194.44,47.57,180.25,92.7,1.8,92.70211890557499
09:31:26,173890,3.521,211.0,211.03,24.1,201.81,95.6,1.9,95.6309529450789
09:32:26,174023,3.519,209.4,209.39,22.77,182.4,87.1,1.8,87.11017718133627
09:33:26,174156,3.517,198.7,198.73,45.25,202.23,101.8,1.9,101.7611835153223
09:34:27,174288,3.516,222.9,222.86,32.67,209.81,94.1,1.9,94.14430584223278
09:35:27,174423,3.514,181.0,181.02,24.19,188.95,104.4,1.8,104.38073141089382
09:36:27,174554,3.513,230.5,230.44,37.92,205.24,89.1,1.8,89.0643985419198
09:37:27,174682,3.511,202.6,202.59,25.5,200.82,99.1,1.9,99.12631423071227
09:38:27,174816,3.509,166.6,166.58,17.77,185.65,111.4,1.7,111.44795293552646
09:39:27,174945,3.508,244.5,244.46,23.93,222.51,91.0,2.1,91.02102593471324
09:40:27,175067,3.506,220.6,220.57,16.84,228.32,103.5,1.9,103.51362379290022
09:41:28,175182,3.504,275.7,275.66,26.92,256.11,92.9,2.2,92.90793005876805
09:42:28,175299,3.502,197.5,197.49,29.38,220.67,111.7,1.9,111.7373031545901
09:43:28,175416,3.5,267.3,267.27,46.37,239.64,89.7,2.2,89.66213940958582
09:44:29,175542,3.499,228.5,228.44,47.94,229.98,100.7,2.0,100.67413762913675
09:45:29,175674,3.497,192.0,191.77,28.23,190.94,99.5,1.9,99.56718986285654
09:46:29,175807,3.496,202.0,201.94,21.59,203.44,100.7,1.9,100.74279488957116
09:47:29,175939,3.494,185.6,185.55,41.48,221.86,119.6,1.8,119.5688493667475
09:48:29,176070,3.492,212.1,212.07,29.06,220.58,104.0,1.9,104.01282595369454
09:49:30,176199,3.491,211.8,211.81,19.65,222.29,104.9,2.0,104.94783060289882
09:50:30,176331,3.489,226.4,226.34,21.84,233.58,103.2,2.1,103.19872757798002
09:51:30,176462,3.488,198.2,198.22,41.43,204.8,103.3,1.7,103.31954394107558
09:52:30,176592,3.486,261.8,261.82,31.09,229.8,87.8,2.1,87.77022381789016
09:53:30,176720,3.485,230.1,230.09,31.02,213.43,92.8,2.0,92.75935503498631
09:54:30,176853,3.483,169.5,169.51,20.64,192.45,113.5,1.7,113.53312488938707
09:55:31,176982,3.481,195.6,195.61,39.99,198.56,101.5,1.8,101.50810285772711
09:56:31,177113,3.48,189.4,189.34,31.8,202.52,107.0,1.8,106.96102249920777
09:57:31,177243,3.478,177.5,177.49,31.04,206.07,116.1,1.7,116.1023156234154
09:58:31,177370,3.477,234.9,234.84,28.76,222.5,94.7,2.0,94.74535854198604
09:59:32,177489,3.475,238.3,238.28,34.84,225.33,94.6,2.1,94.56521739130434
10:00:32,177601,3.473,272.6,272.62,39.42,264.96,97.2,2.2,97.19022815640817
10:01:32,177716,3.471,235.0,234.98,23.93,236.12,100.5,2.0,100.48514767214232
10:02:32,177826,3.469,285.5,285.51,24.74,264.11,92.5,2.3,92.50464081818501
10:03:32,177939,3.467,264.3,264.28,32.01,242.6,91.8,2.1,91.79657938550024
10:04:32,178047,3.465,243.0,243.03,29.81,256.84,105.7,2.1,105.68242603793769
10:05:33,178164,3.464,291.7,291.69,24.21,253.06,86.8,2.3,86.75648805238438
10:06:34,178284,3.462,189.8,189.77,29.33,264.6,139.4,2.2,139.43194393212838
10:07:34,178400,3.46,210.7,210.68,25.34,230.08,109.2,2.0,109.20827795709133
10:08:34,178515,3.458,202.8,202.75,37.03,218.54,107.8,2.0,107.78791615289765
10:09:35,178638,3.457,250.0,250.01,35.81,241.52,96.6,2.1,96.60413583456662
10:10:36,178725,3.454,978.7,978.72,28.16,604.7,61.8,5.4,61.78478012097434
10:11:37,178770,3.451,1118.0,1117.97,38.26,667.41,59.7,5.8,59.69838188860166
10:12:38,178816,3.448,1075.2,1075.23,26.8,658.29,61.2,5.6,61.22318015680366
10:13:38,178918,3.446,220.8,220.74,23.25,210.22,95.2,2.0,95.23421219534293
10:14:38,179046,3.444,210.9,210.87,34.83,217.07,102.9,1.9,102.94020012329871
10:15:38,179174,3.443,184.5,184.45,19.47,204.93,111.1,1.9,111.1032800216861
10:16:38,179306,3.441,181.2,181.19,37.21,178.36,98.4,1.7,98.4381036481042
10:17:39,179431,3.44,208.1,208.05,36.85,225.55,108.4,1.9,108.4114395577986
10:18:39,179545,3.438,226.7,226.69,33.48,216.74,95.6,1.9,95.61074595262252
10:19:39,179637,3.436,456.0,456.03,21.24,361.52,79.3,3.1,79.27548626186874
10:20:40,179733,3.434,280.9,280.88,21.52,257.75,91.8,2.2,91.7651666191968
10:21:40,179821,3.431,398.5,398.5,27.25,314.52,78.9,2.8,78.92597239648683
10:22:41,179919,3.429,353.2,352.96,30.69,311.18,88.1,2.6,88.16296464188576
10:23:41,180037,3.428,202.2,202.15,23.28,214.27,106.0,1.9,105.99554786049963
10:24:42,180166,3.426,179.5,179.52,19.31,204.72,114.0,1.8,114.03743315508021
10:25:42,180295,3.425,175.6,175.55,22.93,197.22,112.3,1.8,112.3440615209342
10:26:42,180424,3.423,235.9,235.88,34.0,211.43,89.6,2.0,89.63455994573512
10:27:42,180551,3.422,178.8,178.75,26.35,199.33,111.5,1.8,111.51328671328672
10:28:43,180682,3.42,214.3,214.31,25.14,227.21,106.0,2.0,106.01931781064812
10:29:43,180810,3.419,201.2,201.16,21.68,220.85,109.8,1.9,109.7882282759992
10:30:43,180941,3.417,218.0,217.96,18.88,204.11,93.6,1.9,93.64562305010094
10:31:43,181066,3.416,251.8,251.74,24.93,244.77,97.2,2.1,97.23127035830619
10:32:45,181194,3.414,302.1,302.1,57.45,291.88,96.6,2.2,96.61701423369745
10:33:45,181323,3.413,242.6,242.6,38.0,219.26,90.4,2.1,90.37922506183017
10:34:45,181450,3.411,209.1,209.05,37.87,199.3,95.3,2.0,95.33604400861037
10:35:46,181582,3.41,185.0,184.78,26.39,182.42,98.6,1.7,98.72280549843056
10:36:46,181709,3.408,204.6,204.62,18.26,223.51,109.2,2.0,109.23174665233115
10:37:46,181836,3.407,203.2,203.2,16.57,208.84,102.8,1.9,102.77559055118111
10:38:46,181965,3.406,181.6,181.6,25.84,207.98,114.5,1.8,114.52643171806167
10:39:46,182092,3.404,193.5,193.46,22.7,197.54,102.1,1.8,102.10896309314586
10:40:47,182220,3.403,263.7,263.72,44.07,239.98,91.0,2.0,90.99802821173971
10:41:48,182346,3.401,242.4,242.39,35.33,217.4,89.7,2.0,89.69016873633402
10:42:48,182472,3.4,251.2,251.14,29.71,218.29,86.9,2.1,86.91964641235964
10:43:48,182598,3.398,206.9,206.85,26.5,229.41,110.9,2.0,110.90645395213923
10:44:48,182722,3.397,246.9,246.84,23.7,274.34,111.1,2.3,111.14081996434936
10:45:48,182850,3.395,217.5,217.48,45.03,221.01,101.6,1.9,101.623137759794
10:46:48,182974,3.394,224.9,224.9,24.73,234.83,104.4,2.1,104.41529568697199
10:47:49,183094,3.392,223.2,223.15,26.84,221.64,99.3,2.1,99.32332511763387
10:48:49,183216,3.391,235.4,235.34,32.59,236.34,100.4,2.1,100.42491714115748
10:49:49,183340,3.389,206.6,206.57,38.37,237.27,114.9,1.9,114.86179019218667
10:50:50,183458,3.388,175.7,175.65,18.0,235.08,133.8,2.0,133.83432963279247
10:51:50,183576,3.386,268.1,268.11,27.15,258.35,96.4,2.3,96.35970310693374
10:52:51,183681,3.384,316.7,316.7,29.64,280.23,88.5,2.6,88.48437006630881
10:53:51,183779,3.382,275.1,275.08,23.06,284.92,103.6,2.3,103.57714119528865
10:54:51,183878,3.38,289.4,289.36,46.37,283.05,97.8,2.4,97.81932540779651
10:55:51,183973,3.378,288.7,288.64,31.24,286.66,99.3,2.4,99.31402439024392
10:56:51,184066,3.376,417.3,417.32,33.35,359.75,86.2,2.9,86.20483082526599
10:57:51,184172,3.375,199.2,199.19,29.15,210.35,105.6,1.8,105.60269089813745
10:58:52,184290,3.373,221.5,221.52,42.71,214.01,96.6,1.9,96.60978692668833
10:59:52,184407,3.371,215.8,215.8,26.75,233.92,108.4,2.0,108.39666357738646
11:00:52,184530,3.37,220.3,220.28,21.51,218.04,99.0,1.9,98.98311240239696
11:01:53,184656,3.369,202.9,202.93,29.64,211.89,104.4,1.9,104.41531562607796
11:02:53,184782,3.367,219.9,219.85,20.58,220.22,100.2,1.9,100.16829656584035
11:03:53,184909,3.366,199.5,199.48,30.02,205.57,103.0,1.9,103.05293763785843
11:04:54,185037,3.364,204.7,204.73,30.66,192.98,94.3,1.9,94.26073364919651
11:05:54,185163,3.363,200.8,200.76,23.29,201.87,100.5,1.8,100.55289898386133
11:06:54,185289,3.362,219.1,219.09,28.24,220.28,100.5,2.0,100.54315578072938
11:07:54,185415,3.36,205.4,205.35,24.02,236.22,115.0,1.9,115.03287070854638
11:08:55,185538,3.359,278.7,278.68,27.28,264.11,94.8,2.2,94.77178125448543
11:09:55,185666,3.357,176.3,176.32,23.71,179.2,101.6,1.7,101.63339382940109
11:10:57,185724,3.355,1138.7,1138.71,30.12,663.6,58.3,5.9,58.27647074320942
11:11:58,185770,3.352,1089.3,1089.28,37.65,654.12,60.1,5.7,60.05067567567568
11:12:59,185814,3.349,1076.6,1076.59,30.69,655.09,60.8,5.8,60.848605318644985
11:13:59,185916,3.347,194.4,194.4,31.09,191.44,98.5,1.8,98.47736625514403
11:14:59,186040,3.346,222.1,222.13,32.15,219.48,98.8,2.0,98.80700490703643
11:15:59,186166,3.344,185.8,185.77,29.53,206.69,111.3,1.9,111.26123701351132
11:16:59,186282,3.343,237.5,237.49,25.02,255.49,107.6,2.1,107.57926649543138
